YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2020,141,27.19,29.39,25.51,3.88,2.2321626286975,85.84,2.34,2.67,101.01,19.25,Nigeria,2020-05-20,5
2020,142,27.5,29.55,25.77,3.78,1.631199404215613,86.94,2.63,3.15,100.98,19.87,Nigeria,2020-05-21,5
2020,143,27.49,29.06,26.5,2.56,1.3862943611198906,88.3,2.42,3.16,101.01,20.19,Nigeria,2020-05-22,5
2020,144,27.47,29.34,26.04,3.3,1.0043016091968684,86.0,2.26,2.83,100.98,19.62,Nigeria,2020-05-23,5
2020,145,27.58,29.81,25.71,4.1,1.8794650496471605,86.11,2.47,2.93,100.93,19.77,Nigeria,2020-05-24,5
2020,146,26.8,27.97,25.95,2.02,1.8164520818184267,88.87,1.94,3.04,100.93,19.54,Nigeria,2020-05-25,5
2020,147,27.15,29.41,25.4,4.01,2.1938856760707046,85.66,1.41,1.99,100.93,19.17,Nigeria,2020-05-26,5
2020,148,27.49,29.62,25.45,4.17,1.4279160358107101,84.93,1.8,2.3,100.88,19.37,Nigeria,2020-05-27,5
2020,149,27.37,28.83,25.86,2.97,1.423108334242607,86.82,1.71,2.59,100.83,19.74,Nigeria,2020-05-28,5
2020,150,26.93,28.72,25.66,3.06,1.1249295969854831,84.81,1.16,1.81,100.8,18.77,Nigeria,2020-05-29,5
2020,151,26.03,27.13,25.27,1.86,2.1126345090356,87.95,1.63,2.65,100.91,18.44,Nigeria,2020-05-30,5
2020,152,26.75,28.78,25.32,3.46,2.0831845279586703,86.41,1.95,2.47,100.97,18.88,Nigeria,2020-05-31,5
2020,153,26.88,29.03,25.27,3.76,1.891604804197771,86.78,2.54,3.48,101.02,19.11,Nigeria,2020-06-01,6
2020,154,26.57,28.56,25.32,3.24,1.9960599327407849,87.76,2.3,2.85,101.0,18.98,Nigeria,2020-06-02,6
2020,155,26.96,29.29,24.95,4.34,1.8748743759385615,86.18,1.78,2.23,100.92,19.08,Nigeria,2020-06-03,6
2020,156,26.64,28.08,25.65,2.43,3.525913365832041,90.9,2.17,2.77,100.93,19.8,Nigeria,2020-06-04,6
2020,157,26.83,28.67,25.43,3.24,2.379546134130174,87.29,1.78,2.19,101.01,19.18,Nigeria,2020-06-05,6
2020,158,26.77,28.46,25.51,2.95,2.5974910105351463,88.8,2.06,2.55,101.05,19.46,Nigeria,2020-06-06,6
2020,159,26.23,27.71,25.07,2.64,3.3958497753355603,87.58,2.14,2.52,101.08,18.57,Nigeria,2020-06-07,6
2020,160,26.75,29.09,25.06,4.03,1.541159071680806,87.05,2.74,3.4,100.91,19.05,Nigeria,2020-06-08,6
2020,161,26.17,27.42,25.21,2.21,3.525913365832041,89.22,2.83,3.63,100.98,18.88,Nigeria,2020-06-09,6
2020,162,26.03,27.73,24.7,3.03,1.172482137234565,89.12,2.31,2.94,101.04,18.68,Nigeria,2020-06-10,6
2020,163,26.26,28.72,24.47,4.25,0.2546422183735807,85.08,2.68,3.16,101.08,18.02,Nigeria,2020-06-11,6
2020,164,26.04,28.22,24.35,3.87,1.1474024528375417,86.67,2.57,2.88,100.95,18.17,Nigeria,2020-06-12,6
2020,165,26.35,28.47,24.6,3.87,0.8501509293696101,85.19,1.78,2.22,100.93,18.17,Nigeria,2020-06-13,6
2020,166,26.69,28.86,25.04,3.82,1.534714366238164,87.74,2.73,3.59,101.01,19.11,Nigeria,2020-06-14,6
2020,167,27.0,29.11,25.45,3.66,1.9021075263969205,87.32,2.18,2.78,100.99,19.38,Nigeria,2020-06-15,6
2020,168,27.01,28.91,25.6,3.31,1.8794650496471605,87.11,2.42,2.8,100.89,19.37,Nigeria,2020-06-16,6
2020,169,26.48,27.7,25.6,2.1,2.681021528714291,89.95,3.03,4.57,100.9,19.41,Nigeria,2020-06-17,6
2020,170,26.16,27.34,25.23,2.11,3.2846635654062037,90.16,2.73,3.74,101.04,19.05,Nigeria,2020-06-18,6
2020,171,25.97,27.45,24.79,2.66,1.4929040961781488,87.12,1.81,2.19,101.19,18.16,Nigeria,2020-06-19,6
2020,172,25.91,27.72,24.39,3.33,2.2700619012884857,88.47,2.56,3.26,101.19,18.37,Nigeria,2020-06-20,6
2020,173,26.18,28.2,24.68,3.52,1.2669476034873244,87.54,2.6,3.39,101.06,18.49,Nigeria,2020-06-21,6
2020,174,26.03,27.9,24.62,3.28,1.6389967146756448,88.26,2.6,3.03,100.94,18.5,Nigeria,2020-06-22,6
2020,175,26.28,28.37,24.4,3.97,0.7884573603642702,84.62,1.71,2.21,100.83,18.0,Nigeria,2020-06-23,6
2020,176,26.87,29.14,24.74,4.4,1.0260415958332743,85.42,2.35,2.96,100.84,18.83,Nigeria,2020-06-24,6
2020,177,26.55,28.06,25.38,2.68,2.2874714551839976,88.56,2.78,3.62,100.88,19.17,Nigeria,2020-06-25,6
2020,178,26.21,27.53,25.27,2.26,2.5572273113676265,89.63,3.18,3.99,100.84,19.03,Nigeria,2020-06-26,6
2020,179,25.9,27.25,24.89,2.36,3.0027078872904163,89.85,2.97,3.86,100.8,18.75,Nigeria,2020-06-27,6
2020,180,25.47,26.63,24.55,2.08,2.9161477942111484,90.22,2.87,3.77,100.89,18.32,Nigeria,2020-06-28,6
2020,181,25.41,26.77,24.47,2.3,2.7485521444115397,89.67,3.03,3.74,100.89,18.14,Nigeria,2020-06-29,6
2020,182,25.12,26.39,24.18,2.21,1.925707441737794,89.0,2.97,3.64,100.9,17.7,Nigeria,2020-06-30,6
2020,183,25.58,27.83,24.05,3.78,1.9919755158985601,87.02,2.17,2.59,100.91,17.76,Nigeria,2020-07-01,7
2020,184,25.98,28.31,24.29,4.02,2.225704048658088,87.83,2.68,3.31,100.86,18.37,Nigeria,2020-07-02,7
2020,185,25.96,27.86,24.71,3.15,2.3427668826268775,88.61,3.37,3.98,100.86,18.52,Nigeria,2020-07-03,7
2020,186,25.16,26.12,24.41,1.8307,3.525913365832041,92.1979,3.5692999999999984,4.24,100.91,18.47,Nigeria,2020-07-04,7
2020,187,25.28,27.02,23.91,3.11,2.2159372862683733,89.89,2.79,3.37,100.93,18.02,Nigeria,2020-07-05,7
2020,188,25.29,26.61,24.19,2.42,1.6639260977181702,91.23,2.93,3.39,100.87,18.33,Nigeria,2020-07-06,7
2020,189,25.46,27.09,24.45,2.64,2.0399207835175526,91.26,2.96,3.43,100.78,18.54,Nigeria,2020-07-07,7
2020,190,25.17,26.65,24.3,2.35,1.937301774518713,91.25,3.01,3.68,100.77,18.23,Nigeria,2020-07-08,7
2020,191,25.36,26.89,24.18,2.71,1.8748743759385615,89.9,2.79,3.49,100.92,18.11,Nigeria,2020-07-09,7
2020,192,25.2,27.21,23.95,3.26,1.9416152247724325,89.29,3.36,3.94,100.94,17.81,Nigeria,2020-07-10,7
2020,193,24.64,26.03,23.91,1.8307,2.2213750375685026,92.17,2.84,3.26,101.01,17.8,Nigeria,2020-07-11,7
2020,194,25.04,27.26,23.49,3.77,1.1249295969854831,89.43,2.92,3.67,101.06,17.64,Nigeria,2020-07-12,7
2020,195,25.16,27.46,23.8,3.66,0.9321640810304452,88.5,3.3,4.67,100.97,17.61,Nigeria,2020-07-13,7
2020,196,25.11,27.51,23.44,4.07,0.6678293725756554,88.2,3.46,4.4,100.9,17.48,Nigeria,2020-07-14,7
2020,197,24.79,26.96,23.17,3.79,0.5822156198526637,87.11,2.99,3.46,101.01,16.92,Nigeria,2020-07-15,7
2020,198,24.24,26.03,23.13,2.71,1.5216989981260935,89.52,3.02,4.02,101.09,16.84,Nigeria,2020-07-16,7
2020,199,24.5,26.76,22.86,3.9,0.832909122935104,88.31,2.78,3.58,101.05,16.86,Nigeria,2020-07-17,7
2020,200,24.37,26.32,23.25,3.07,0.8064758658669484,90.55,2.42,3.12,101.02,17.18,Nigeria,2020-07-18,7
2020,201,24.75,27.08,23.08,4.0,0.9282193027394289,89.23,2.67,3.46,100.94,17.31,Nigeria,2020-07-19,7
2020,202,24.63,26.43,23.4,3.03,2.0781907597781832,91.03,2.55,3.22,100.9,17.56,Nigeria,2020-07-20,7
2020,203,24.95,27.28,23.24,4.04,1.3297240096314962,90.93,2.48,3.2,100.91,17.87,Nigeria,2020-07-21,7
2020,204,24.65,26.11,23.62,2.49,1.3217558399823195,92.1979,2.52,3.37,100.93,17.88,Nigeria,2020-07-22,7
2020,205,24.96,27.17,23.41,3.76,1.1817271953786161,90.36,2.75,3.57,100.87,17.77,Nigeria,2020-07-23,7
2020,206,25.06,27.48,23.46,4.02,0.7275486072772778,88.05,3.05,4.24,100.87,17.41,Nigeria,2020-07-24,7
2020,207,24.95,27.34,23.23,4.11,0.7275486072772778,88.05,3.26,3.99,100.9,17.29,Nigeria,2020-07-25,7
2020,208,24.58,26.23,23.46,2.77,0.8544153281560676,88.78,3.5,4.4,100.95,17.06,Nigeria,2020-07-26,7
2020,209,24.61,26.88,23.1,3.78,0.8285518175661483,87.88,3.5,4.35,101.01,16.9,Nigeria,2020-07-27,7
2020,210,24.52,26.57,22.94,3.63,0.5877866649021191,87.24,3.33,4.67,100.96,16.69,Nigeria,2020-07-28,7
2020,211,24.58,27.38,22.51,4.87,0.3220834991691133,85.17,2.71,3.54,100.98,16.32,Nigeria,2020-07-29,7
2020,212,24.75,27.53,22.65,4.88,0.5596157879354227,85.38,2.78,3.59,101.03,16.53,Nigeria,2020-07-30,7
2020,213,24.45,26.03,23.32,2.71,1.682688374173693,87.69,3.22,3.93,101.02,16.71,Nigeria,2020-07-31,7
2020,214,24.83,27.35,23.08,4.27,0.5653138090500605,85.68,2.87,3.58,101.09,16.65,Nigeria,2020-08-01,8
2020,215,24.72,27.52,22.81,4.71,0.3920420877760237,86.88,3.21,3.81,101.15,16.76,Nigeria,2020-08-02,8
2020,216,24.21,26.03,23.02,2.9,0.262364264467491,87.86,3.36,3.91,101.19,16.47,Nigeria,2020-08-03,8
2020,217,24.25,27.12,22.34,4.78,0.019802627296179712,83.47,3.1,3.81,101.19,15.63,Nigeria,2020-08-04,8
2020,218,24.1407,27.0,21.55,5.45,0.06765864847381481,85.88,3.29,4.05,101.17,15.78,Nigeria,2020-08-05,8
2020,219,24.1407,26.09,21.73,4.36,0.15700374880966478,85.17,3.5692999999999984,4.67,101.19,15.33,Nigeria,2020-08-06,8
2020,220,24.1407,26.03,22.09,3.56,0.23901690047049992,86.26,3.47,4.67,101.19,15.47,Nigeria,2020-08-07,8
2020,221,24.1407,26.46,21.8,4.66,0.06765864847381481,85.17,2.51,3.32,101.19,15.44,Nigeria,2020-08-08,8
2020,222,24.1407,27.05,21.16,5.89,0.06765864847381481,85.14,2.7,3.37,101.15,15.57,Nigeria,2020-08-09,8
2020,223,24.1407,26.6,21.7,4.9,0.13102826240640408,86.44,3.31,4.21,100.99,15.9,Nigeria,2020-08-10,8
2020,224,24.1407,26.28,22.31,3.97,0.10436001532424277,85.64,2.82,3.89,101.03,15.86,Nigeria,2020-08-11,8
2020,225,24.18,27.54,21.61,5.93,0.019802627296179712,85.75,1.95,2.68,101.09,15.96,Nigeria,2020-08-12,8
2020,226,24.34,27.83,21.28,6.55,0.039220713153281295,86.03,2.53,3.19,100.98,16.22,Nigeria,2020-08-13,8
2020,227,24.1407,26.03,22.86,2.72,0.8241754429663494,90.16,3.36,4.35,100.84,16.8,Nigeria,2020-08-14,8
2020,228,24.44,26.9,22.5,4.4,0.5653138090500605,88.9,2.92,4.11,100.85,16.93,Nigeria,2020-08-15,8
2020,229,24.56,27.85,22.12,5.73,0.1988508587451652,87.58,2.53,3.34,100.83,16.76,Nigeria,2020-08-16,8
2020,230,24.56,27.33,22.58,4.75,0.41871033485818504,89.04,3.03,4.14,100.75,17.09,Nigeria,2020-08-17,8
2020,231,24.8,27.56,23.09,4.47,0.412109650826833,88.69,2.88,3.49,100.75,17.27,Nigeria,2020-08-18,8
2020,232,24.91,27.73,23.1,4.63,0.10436001532424277,87.98,2.98,3.71,100.7,17.23,Nigeria,2020-08-19,8
2020,233,24.82,27.47,22.89,4.58,0.3987761199573678,88.98,3.43,4.36,100.67,17.36,Nigeria,2020-08-20,8
2020,234,24.66,26.73,23.43,3.3,0.5128236264286639,89.49,3.32,4.61,100.77,17.3,Nigeria,2020-08-21,8
2020,235,24.66,27.42,23.0,4.42,0.3220834991691133,88.53,2.92,4.34,100.93,17.05,Nigeria,2020-08-22,8
2020,236,24.75,27.63,22.73,4.9,0.12221763272424921,85.6,2.59,3.4,100.99,16.55,Nigeria,2020-08-23,8
2020,237,24.34,26.83,22.79,4.04,0.0295588022415444,84.57,2.46,3.3,100.93,16.0,Nigeria,2020-08-24,8
2020,238,24.4,26.95,22.7,4.25,0.09531017980432487,86.39,2.43,3.44,100.9,16.4,Nigeria,2020-08-25,8
2020,239,24.47,27.24,22.15,5.09,0.09531017980432487,87.36,2.12,2.81,101.02,16.62,Nigeria,2020-08-26,8
2020,240,24.88,27.64,22.63,5.01,0.11332868530700317,86.88,3.09,3.91,101.02,16.94,Nigeria,2020-08-27,8
2020,241,24.94,27.22,23.58,3.64,0.4762341789963716,87.13,3.33,4.26,100.94,17.09,Nigeria,2020-08-28,8
2020,242,24.61,26.79,23.3,3.49,0.48858001481867097,89.12,2.72,3.46,100.92,17.15,Nigeria,2020-08-29,8
2020,243,24.9,27.51,23.04,4.47,0.5877866649021191,88.07,2.71,3.57,100.96,17.21,Nigeria,2020-08-30,8
2020,244,25.19,27.97,23.32,4.65,0.9669838461896731,87.65,3.0,4.16,100.97,17.41,Nigeria,2020-08-31,8
2020,245,24.51,26.15,23.43,2.72,0.9707789171582248,89.96,2.85,3.52,100.88,17.23,Nigeria,2020-09-01,9
2020,246,25.15,27.52,23.41,4.11,0.6151856390902334,87.77,3.02,3.74,100.75,17.46,Nigeria,2020-09-02,9
2020,247,25.39,28.06,23.49,4.57,0.2851789422336624,87.62,2.98,3.93,100.93,17.63,Nigeria,2020-09-03,9
2020,248,25.35,27.89,23.72,4.17,0.3293037471426004,88.46,3.11,4.22,101.1,17.74,Nigeria,2020-09-04,9
2020,249,25.07,26.98,23.95,3.03,1.0367368849500223,89.06,3.51,4.42,100.97,17.61,Nigeria,2020-09-05,9
2020,250,25.34,27.76,23.71,4.05,0.3074846997479606,86.91,2.9,3.47,100.8,17.47,Nigeria,2020-09-06,9
2020,251,25.6,28.38,23.61,4.77,0.3074846997479606,85.75,2.62,3.2,100.73,17.5,Nigeria,2020-09-07,9
2020,252,25.4,27.87,23.78,4.09,2.578700529074361,88.65,2.92,3.3,100.77,17.92,Nigeria,2020-09-08,9
2020,253,24.85,26.5,23.88,2.62,3.525913365832041,91.78,3.44,4.67,100.88,17.97,Nigeria,2020-09-09,9
2020,254,25.32,27.83,23.75,4.08,1.2837077723447896,87.66,2.71,3.5,100.92,17.59,Nigeria,2020-09-10,9
2020,255,25.04,26.73,23.72,3.01,1.220829921392359,89.9,2.29,2.86,100.81,17.8,Nigeria,2020-09-11,9
2020,256,25.5,27.59,24.02,3.57,2.503891949699081,90.05,2.68,3.2,100.88,18.29,Nigeria,2020-09-12,9
2020,257,25.04,27.35,23.83,3.52,3.421326752957321,89.02,1.75,2.16,101.03,17.55,Nigeria,2020-09-13,9
2020,258,25.21,27.8,23.39,4.41,2.038619547159581,89.61,2.36,3.13,101.03,17.85,Nigeria,2020-09-14,9
2020,259,25.39,27.53,24.1,3.43,2.60859812213055,90.97,3.03,3.67,100.84,18.38,Nigeria,2020-09-15,9
2020,260,24.92,26.03,24.31,1.8307,3.0973859272804907,91.52,3.5692999999999984,4.54,100.75,18.01,Nigeria,2020-09-16,9
2020,261,25.44,27.9,23.89,4.01,1.6054298910365616,86.4,3.02,3.82,100.88,17.47,Nigeria,2020-09-17,9
2020,262,25.86,28.63,23.46,5.17,0.5007752879124893,83.95,1.89,2.54,101.01,17.36,Nigeria,2020-09-18,9
2020,263,25.35,27.45,24.08,3.37,3.2092294478163956,90.53,2.82,3.95,100.96,18.23,Nigeria,2020-09-19,9
2020,264,24.9,26.55,23.89,2.66,3.525913365832041,90.39,2.29,2.98,101.02,17.7,Nigeria,2020-09-20,9
2020,265,25.62,28.21,23.75,4.46,1.264126727145683,88.19,2.75,3.22,101.01,18.0,Nigeria,2020-09-21,9
2020,266,25.67,28.36,24.11,4.25,1.4883995840570443,89.35,3.04,3.5,100.95,18.33,Nigeria,2020-09-22,9
2020,267,25.62,27.88,24.26,3.62,1.9286186519452522,89.05,2.91,3.82,101.03,18.19,Nigeria,2020-09-23,9
2020,268,25.29,27.24,24.05,3.19,2.1016921506146558,89.0,1.6,2.22,101.07,17.82,Nigeria,2020-09-24,9
2020,269,25.55,27.89,23.82,4.07,1.1410330045520618,87.09,1.47,2.09,101.05,17.69,Nigeria,2020-09-25,9
2020,270,25.55,27.85,24.02,3.83,1.9740810260220096,88.99,2.31,2.91,100.9,18.12,Nigeria,2020-09-26,9
2020,271,25.27,27.17,24.06,3.11,2.3646204839134985,90.56,2.34,2.84,100.78,18.17,Nigeria,2020-09-27,9
2020,272,25.79,28.21,23.87,4.34,0.6259384308664953,88.21,2.43,2.96,100.83,18.21,Nigeria,2020-09-28,9
2020,273,25.39,26.58,24.6,1.98,2.488234439880675,91.15,2.68,3.11,100.88,18.42,Nigeria,2020-09-29,9
2020,274,25.21,26.45,24.33,2.12,1.536867219599265,90.89,2.65,3.28,100.87,18.18,Nigeria,2020-09-30,9
2020,275,25.64,27.91,24.08,3.83,0.3852624007906449,86.61,2.62,3.74,100.78,17.75,Nigeria,2020-10-01,10
2020,276,25.77,28.31,23.6,4.71,0.4054651081081644,85.49,1.9,2.49,100.76,17.64,Nigeria,2020-10-02,10
2020,277,25.92,28.24,24.35,3.89,1.8562979903656263,85.96,2.0,2.62,100.82,17.92,Nigeria,2020-10-03,10
2020,278,25.98,28.42,24.4,4.02,1.747459210331475,87.64,2.16,2.83,100.89,18.32,Nigeria,2020-10-04,10
2020,279,25.91,28.24,24.35,3.89,1.6193882432872684,89.08,1.8,2.27,100.97,18.53,Nigeria,2020-10-05,10
2020,280,25.61,27.1,24.53,2.57,2.8507065015037334,89.85,2.04,2.48,101.01,18.37,Nigeria,2020-10-06,10
2020,281,25.45,27.61,24.04,3.57,1.7544036826842861,87.83,1.82,2.39,100.99,17.76,Nigeria,2020-10-07,10
2020,282,25.57,27.78,23.67,4.11,1.9960599327407849,88.59,2.12,3.16,100.96,18.06,Nigeria,2020-10-08,10
2020,283,25.92,28.16,24.38,3.78,1.9643112344262046,88.73,2.38,3.06,100.95,18.46,Nigeria,2020-10-09,10
2020,284,25.9,28.42,24.32,4.1,2.1552445050953364,85.97,1.58,2.23,100.98,17.82,Nigeria,2020-10-10,10
2020,285,25.37,27.07,24.21,2.86,2.046401687601636,89.57,2.13,2.85,101.0,18.06,Nigeria,2020-10-11,10
2020,286,26.03,28.86,24.25,4.61,1.1474024528375417,85.64,1.83,2.75,100.87,17.92,Nigeria,2020-10-12,10
2020,287,26.04,28.18,24.5,3.68,1.0577902941478545,88.89,2.77,3.46,100.88,18.65,Nigeria,2020-10-13,10
2020,288,25.86,27.44,24.86,2.58,1.1662709371419244,90.03,2.21,2.72,100.95,18.69,Nigeria,2020-10-14,10
2020,289,25.83,28.15,24.44,3.71,0.9477893989335261,87.54,2.2,2.58,100.97,18.1,Nigeria,2020-10-15,10
2020,290,25.56,27.62,24.02,3.6,0.959350221334602,88.58,2.34,3.15,100.93,18.07,Nigeria,2020-10-16,10
2020,291,25.86,28.14,24.13,4.01,0.6981347220709844,87.03,1.91,2.79,100.85,18.06,Nigeria,2020-10-17,10
2020,292,26.09,28.46,24.39,4.07,0.6575200029167941,87.16,1.58,1.91,100.77,18.33,Nigeria,2020-10-18,10
2020,293,26.26,28.67,24.5,4.17,1.2584609896100056,88.62,1.92,2.14,100.8,18.84,Nigeria,2020-10-19,10
2020,294,25.99,27.78,24.57,3.21,1.1019400787607843,89.96,2.09,2.63,100.84,18.84,Nigeria,2020-10-20,10
2020,295,26.38,28.31,24.8,3.51,0.8544153281560676,87.73,1.87,2.38,100.84,18.77,Nigeria,2020-10-21,10
2020,296,26.66,29.31,24.62,4.69,1.0043016091968684,88.28,2.09,2.32,100.84,19.19,Nigeria,2020-10-22,10
2020,297,26.73,29.11,24.92,4.19,1.5085119938441398,87.49,2.33,2.69,100.89,19.1,Nigeria,2020-10-23,10
2020,298,26.6,28.91,24.82,4.09,1.5830939370944985,88.5,2.39,2.78,100.8,19.21,Nigeria,2020-10-24,10
2020,299,26.21,27.94,24.94,3.0,1.0681530811834012,89.05,2.0,2.47,100.72,18.92,Nigeria,2020-10-25,10
2020,300,26.27,28.2,24.66,3.54,1.7509374747078,88.96,1.84,2.46,100.69,18.97,Nigeria,2020-10-26,10
2020,301,26.17,27.64,25.23,2.41,1.6937790608678513,91.41,2.31,2.65,100.66,19.4,Nigeria,2020-10-27,10
2020,302,26.57,28.98,24.76,4.22,0.7793248768009976,84.2,1.61,2.12,100.73,18.2,Nigeria,2020-10-28,10
2020,303,26.47,28.68,24.69,3.99,0.6830968447064438,86.7,1.63,2.18,100.8,18.64,Nigeria,2020-10-29,10
2020,304,26.89,29.66,24.95,4.71,0.5877866649021191,85.05,1.29,1.83,100.81,18.73,Nigeria,2020-10-30,10
2020,305,27.26,30.32,24.75,5.57,0.5306282510621704,84.95,1.6,2.34,100.75,19.11,Nigeria,2020-10-31,10
2020,306,26.96,29.3,25.21,4.09,0.6780335427498971,87.55,1.94,2.32,100.67,19.42,Nigeria,2020-11-01,11
2020,307,26.7,28.71,25.24,3.47,0.039220713153281295,87.06,1.38,1.94,100.75,19.0,Nigeria,2020-11-02,11
2020,308,26.79,29.13,24.86,4.27,0.0295588022415444,86.84,1.23,1.77,100.8,19.05,Nigeria,2020-11-03,11
2020,309,26.94,28.75,25.63,3.12,0.0295588022415444,87.75,1.29,1.77,100.79,19.44,Nigeria,2020-11-04,11
2020,310,27.19,29.07,25.39,3.68,0.019802627296179712,85.61,1.25,1.7,100.79,19.23,Nigeria,2020-11-05,11
2020,311,27.33,29.97,25.52,4.45,0.009950330853168083,85.48,1.54,2.25,100.82,19.33,Nigeria,2020-11-06,11
2020,312,26.74,28.84,25.21,3.63,2.626840145676667,87.99,2.18,3.0,100.94,19.22,Nigeria,2020-11-07,11
2020,313,27.46,30.11,25.31,4.8,2.449279472144849,80.49,1.67,2.67,100.99,18.26,Nigeria,2020-11-08,11
2020,314,26.62,28.26,25.54,2.72,2.529720665577793,86.74,1.54,1.96,100.98,18.84,Nigeria,2020-11-09,11
2020,315,26.09,26.97,25.41,1.8307,2.122261538862764,88.75,1.68,2.42,100.84,18.74,Nigeria,2020-11-10,11
2020,316,26.7,29.13,24.63,4.5,1.682688374173693,80.59,1.1007,1.6806999999999999,100.78,17.56,Nigeria,2020-11-11,11
2020,317,27.47,29.9,24.91,4.99,0.9122827104766162,80.31,1.1007,1.6806999999999999,100.79,18.3,Nigeria,2020-11-12,11
2020,318,26.89,28.44,24.97,3.47,0.3435897043900769,83.62,1.1007,1.69,100.82,18.46,Nigeria,2020-11-13,11
2020,319,26.51,28.61,24.35,4.26,0.9516578757114464,80.22,1.1007,1.95,100.82,17.23,Nigeria,2020-11-14,11
2020,320,27.43,30.49,25.09,5.4,1.0188473201992472,81.08,1.19,1.86,100.73,18.39,Nigeria,2020-11-15,11
2020,321,26.93,29.33,25.08,4.25,1.1151415906193203,85.5,1.5,2.02,100.76,18.92,Nigeria,2020-11-16,11
2020,322,27.23,29.44,25.55,3.89,0.05826890812397577,82.76,1.58,2.05,100.74,18.62,Nigeria,2020-11-17,11
2020,323,27.47,29.76,25.58,4.18,0.15700374880966478,83.02,1.54,2.04,100.69,18.95,Nigeria,2020-11-18,11
2020,324,26.67,29.3,24.9,4.4,0.009950330853168083,82.12,1.68,2.14,100.66,17.82,Nigeria,2020-11-19,11
2020,325,26.9,29.47,24.24,5.23,0.0295588022415444,82.92,1.25,1.73,100.63,18.28,Nigeria,2020-11-20,11
2020,326,27.4,29.97,25.64,4.33,0.08617769624105233,82.42,1.41,2.28,100.67,18.74,Nigeria,2020-11-21,11
2020,327,27.55,29.93,25.87,4.06,1.2584609896100056,85.29,1.65,2.2,100.73,19.59,Nigeria,2020-11-22,11
2020,328,27.43,29.77,25.73,4.04,1.172482137234565,86.25,1.81,2.35,100.8,19.63,Nigeria,2020-11-23,11
2020,329,27.51,29.82,25.94,3.88,1.0438040521731147,85.33,1.76,2.2,100.81,19.51,Nigeria,2020-11-24,11
2020,330,27.5,30.15,25.6,4.55,1.6154199841116479,85.06,1.81,2.39,100.68,19.43,Nigeria,2020-11-25,11
2020,331,27.08,29.14,25.73,3.41,1.4060969884160703,87.43,2.6,3.24,100.66,19.55,Nigeria,2020-11-26,11
2020,332,26.94,28.91,25.6,3.31,1.6544112780768316,86.94,2.5,2.93,100.73,19.27,Nigeria,2020-11-27,11
2020,333,26.91,28.99,25.36,3.63,1.3737155789130306,86.32,1.96,2.56,100.8,19.08,Nigeria,2020-11-28,11
2020,334,27.41,30.27,25.18,5.09,1.205970806988609,82.2,1.1007,1.89,100.78,18.62,Nigeria,2020-11-29,11
2020,335,27.68,30.73,25.15,5.58,1.0116009116784799,84.03,1.49,2.27,100.81,19.34,Nigeria,2020-11-30,11
2020,336,27.55,30.62,25.45,5.17,1.199964782928397,84.62,1.8,2.62,100.75,19.35,Nigeria,2020-12-01,12
2020,337,27.59,30.58,25.38,5.2,0.0,83.26,2.08,2.72,100.77,19.07,Nigeria,2020-12-02,12
2020,338,27.46,30.38,25.15,5.23,0.0,84.53,2.15,2.68,100.84,19.19,Nigeria,2020-12-03,12
2020,339,27.48,30.34,25.28,5.06,0.0,84.37,2.04,2.53,100.89,19.17,Nigeria,2020-12-04,12
2020,340,26.99,28.89,25.38,3.51,0.0,87.05,2.07,2.47,100.87,19.3,Nigeria,2020-12-05,12
2020,341,27.39,29.72,25.55,4.17,0.0,84.68,2.04,2.47,100.82,19.21,Nigeria,2020-12-06,12
2020,342,26.64,28.18,25.17,3.01,1.1052568313867783,86.75,2.43,3.56,100.99,18.87,Nigeria,2020-12-07,12
2020,343,26.94,30.43,24.01,6.42,0.1397619423751587,77.13,1.6,2.56,100.95,16.96,Nigeria,2020-12-08,12
2020,344,26.88,28.54,25.39,3.15,0.1988508587451652,87.19,2.0,2.37,100.86,19.23,Nigeria,2020-12-09,12
2020,345,26.71,28.17,25.63,2.54,0.33647223662121295,88.34,2.09,2.4,100.85,19.31,Nigeria,2020-12-10,12
2020,346,27.03,29.27,25.15,4.12,0.2468600779315258,85.76,2.26,2.59,100.86,19.05,Nigeria,2020-12-11,12
2020,347,26.9,28.85,25.38,3.47,0.7839015438284094,87.5,2.44,2.9,100.79,19.32,Nigeria,2020-12-12,12
2020,348,26.97,29.56,24.91,4.65,0.688134638736401,86.59,2.2,2.59,100.7,19.18,Nigeria,2020-12-13,12
2020,349,27.03,29.61,24.96,4.65,0.8754687373538999,86.2,2.12,2.3,100.68,19.16,Nigeria,2020-12-14,12
2020,350,27.02,29.49,25.44,4.05,1.0296194171811581,84.45,2.08,2.46,100.71,18.76,Nigeria,2020-12-15,12
2020,351,27.32,29.88,25.14,4.74,0.9242589015233319,82.96,1.53,2.58,100.77,18.74,Nigeria,2020-12-16,12
2020,352,26.99,28.88,25.61,3.27,1.264126727145683,87.58,2.32,2.62,100.75,19.47,Nigeria,2020-12-17,12
2020,353,26.85,28.52,25.33,3.19,1.1118575154181303,86.69,2.27,2.74,100.74,19.11,Nigeria,2020-12-18,12
2020,354,27.26,29.42,25.78,3.64,0.8241754429663494,84.82,2.16,2.41,100.72,19.15,Nigeria,2020-12-19,12
